Date,Time,Transaction,Item
2017-02-01,11:06:23,5735,Coffee
2017-02-01,11:06:23,5735,Bread
2017-02-01,11:15:57,5736,Bread
2017-02-01,11:39:13,5737,Coffee
2017-02-01,11:39:13,5737,Bread
2017-02-01,11:40:57,5738,Bread
2017-02-01,11:40:57,5738,Coffee
2017-02-01,11:40:57,5738,Bread
2017-02-01,11:49:41,5739,Bread
2017-02-01,11:58:57,5740,Baguette
2017-02-01,12:11:47,5741,Pastry
2017-02-01,12:13:06,5742,Bread
2017-02-01,12:13:06,5742,Pastry
2017-02-01,12:43:41,5743,Baguette
2017-02-01,12:43:41,5743,Bread
2017-02-01,12:44:28,5744,Bread
2017-02-01,12:44:28,5744,Pastry
2017-02-01,12:44:28,5744,Tea
2017-02-01,12:44:28,5744,Coffee
2017-02-01,13:24:31,5745,Cake
2017-02-01,13:24:31,5745,Bread
2017-02-01,13:38:03,5746,Sandwich
2017-02-01,13:38:03,5746,Coke
2017-02-01,13:38:54,5747,Coke
2017-02-01,13:38:54,5747,Cake
2017-02-01,13:41:37,5748,Hot chocolate
2017-02-01,13:41:37,5748,Coffee
2017-02-01,13:41:37,5748,Pastry
2017-02-01,13:41:37,5748,Bread
2017-02-01,13:43:32,5749,Spanish Brunch
2017-02-01,13:43:32,5749,Chicken Stew
2017-02-01,13:43:32,5749,Tea
2017-02-01,13:43:32,5749,Cookies
2017-02-01,13:45:08,5751,Cake
2017-02-01,13:46:06,5752,Coffee
2017-02-01,13:46:06,5752,Coffee
2017-02-01,13:55:11,5753,Coffee
2017-02-01,14:04:17,5754,Bread
2017-02-01,14:10:29,5755,Bread
2017-02-01,14:10:29,5755,Sandwich
2017-02-01,14:30:53,5756,Coffee
2017-02-01,14:30:53,5756,Bread
2017-02-01,14:30:53,5756,Sandwich
2017-02-01,14:35:39,5757,Coffee
2017-02-01,14:35:39,5757,Coffee
2017-02-01,14:35:39,5757,Cake
2017-02-01,14:37:48,5758,NONE
2017-02-01,14:37:48,5758,Granola
2017-02-01,14:37:48,5758,Extra Salami or Feta
2017-02-01,14:37:48,5758,Coffee
2017-02-01,14:43:46,5759,Soup
2017-02-01,14:43:46,5759,Juice
2017-02-01,14:43:46,5759,Coffee
2017-02-01,14:44:39,5760,Sandwich
2017-02-01,14:56:56,5761,Baguette
2017-02-01,15:14:04,5762,Coffee
2017-02-01,15:20:41,5763,Coffee
2017-02-01,15:29:10,5764,Hot chocolate
2017-02-01,15:29:10,5764,Coffee
2017-02-01,15:29:10,5764,Alfajores
2017-02-01,15:33:08,5765,Tea
2017-02-01,15:33:08,5765,Coffee
2017-02-01,15:33:08,5765,Bread
2017-02-01,15:44:06,5766,Cake
2017-02-01,15:44:06,5766,Coffee
2017-02-01,15:44:06,5766,Cookies
2017-02-01,15:46:46,5767,Bread
2017-02-01,15:54:50,5768,Bread
2017-02-01,15:56:59,5769,Cookies
2017-02-01,15:56:59,5769,Tea
2017-02-01,15:56:59,5769,Bread
2017-02-01,16:00:36,5770,Coffee
2017-02-01,16:00:36,5770,Vegan mincepie
2017-02-01,16:00:36,5770,Cake
2017-02-01,16:01:23,5771,Bread
2017-02-01,16:01:23,5771,Coffee
2017-02-01,16:01:23,5771,Hot chocolate
2017-02-01,16:20:57,5772,Bread
2017-02-01,16:39:12,5773,Juice
2017-02-01,16:39:12,5773,Cookies
2017-02-01,16:39:12,5773,Brownie
2017-02-01,16:39:12,5773,Alfajores
2017-02-01,16:39:12,5773,Coffee
2017-02-01,17:04:48,5774,Tea
2017-02-01,17:04:48,5774,Truffles
2017-02-01,17:04:48,5774,Cookies
2017-02-01,17:05:42,5775,Coffee
2017-02-01,17:05:42,5775,Coke
2017-02-02,08:35:24,5776,Bread
2017-02-02,09:04:21,5777,Coffee
2017-02-02,09:04:21,5777,Bread
2017-02-02,09:04:21,5777,NONE
2017-02-02,09:04:21,5777,Toast
2017-02-02,09:06:04,5778,Bread
2017-02-02,09:06:04,5778,Bread
2017-02-02,09:06:04,5778,Coffee
2017-02-02,09:20:05,5779,Cookies
2017-02-02,09:20:53,5780,Coffee
2017-02-02,09:20:53,5780,Bread
2017-02-02,09:39:22,5781,Farm House
2017-02-02,09:51:37,5782,Bread
2017-02-02,10:08:43,5783,Coffee
2017-02-02,10:08:43,5783,Cookies
2017-02-02,10:20:51,5784,Baguette
2017-02-02,10:28:47,5785,Bread
2017-02-02,10:28:47,5785,Bread
2017-02-02,10:50:50,5786,Alfajores
2017-02-02,11:07:59,5787,Juice
2017-02-02,11:07:59,5787,Hot chocolate
2017-02-02,11:07:59,5787,Coffee
2017-02-02,11:07:59,5787,Tea
2017-02-02,11:07:59,5787,Pastry
2017-02-02,11:07:59,5787,Brownie
2017-02-02,11:20:16,5788,Coffee
2017-02-02,11:20:16,5788,Coffee
2017-02-02,11:20:16,5788,Bread
2017-02-02,11:20:55,5789,Cake
2017-02-02,11:20:55,5789,Coffee
2017-02-02,11:25:46,5790,Coffee
2017-02-02,11:25:46,5790,Cake
2017-02-02,11:26:02,5791,Bread
2017-02-02,11:28:36,5792,Bread
2017-02-02,11:28:36,5792,Bread
2017-02-02,11:48:02,5793,Juice
2017-02-02,11:48:02,5793,Tea
2017-02-02,11:48:02,5793,Bread
2017-02-02,11:48:02,5793,Cake
2017-02-02,11:49:05,5794,Tea
2017-02-02,11:49:05,5794,Bread
2017-02-02,11:49:05,5794,Cookies
2017-02-02,11:49:05,5794,Sandwich
2017-02-02,11:49:05,5794,Juice
2017-02-02,12:00:31,5795,Bread
2017-02-02,12:00:31,5795,Cake
2017-02-02,12:21:56,5796,Coke
2017-02-02,12:21:56,5796,Alfajores
2017-02-02,12:21:56,5796,Hot chocolate
2017-02-02,12:39:26,5797,Cake
2017-02-02,12:44:35,5798,Sandwich
2017-02-02,12:46:33,5799,Tea
2017-02-02,12:46:33,5799,Cake
2017-02-02,12:46:33,5799,Pastry
2017-02-02,13:01:10,5800,Bread
2017-02-02,13:01:10,5800,Coffee
2017-02-02,13:01:10,5800,Coffee
2017-02-02,13:01:10,5800,Soup
2017-02-02,13:01:10,5800,Soup
2017-02-02,13:01:10,5800,Bread
2017-02-02,13:01:10,5800,Farm House
2017-02-02,13:12:50,5801,Sandwich
2017-02-02,13:12:50,5801,Bread
2017-02-02,13:38:08,5802,Tea
2017-02-02,13:38:08,5802,Mineral water
2017-02-02,13:38:08,5802,Soup
2017-02-02,13:38:08,5802,Cake
2017-02-02,14:00:10,5803,Bread
2017-02-02,14:00:10,5803,Chicken Stew
2017-02-02,14:00:10,5803,Sandwich
2017-02-02,14:00:10,5803,Coffee
2017-02-02,14:02:09,5804,Medialuna
2017-02-02,14:02:45,5805,Jam
2017-02-02,14:02:45,5805,Scandinavian
2017-02-02,14:09:18,5806,Cake
2017-02-02,14:11:05,5807,Juice
2017-02-02,14:11:05,5807,Coffee
2017-02-02,14:11:05,5807,Coffee
2017-02-02,14:11:05,5807,Bare Popcorn
2017-02-02,14:11:05,5807,Salad
2017-02-02,14:11:05,5807,Extra Salami or Feta
2017-02-02,14:11:05,5807,Spanish Brunch
2017-02-02,14:11:05,5807,Farm House
2017-02-02,14:12:19,5808,Bare Popcorn
2017-02-02,14:15:43,5809,Valentine's card
2017-02-02,14:39:51,5810,Tea
2017-02-02,14:39:51,5810,Sandwich
2017-02-02,14:39:51,5810,Bread
2017-02-02,14:39:51,5810,Cake
2017-02-02,14:42:59,5811,Tea
2017-02-02,14:42:59,5811,Tea
2017-02-02,14:42:59,5811,Spanish Brunch
2017-02-02,14:42:59,5811,Chicken Stew
2017-02-02,14:42:59,5811,Fudge
2017-02-02,14:42:59,5811,Alfajores
2017-02-02,14:43:25,5812,Coffee
2017-02-02,15:10:20,5813,Coffee
2017-02-02,15:10:20,5813,Pastry
2017-02-02,15:10:20,5813,Bread
2017-02-02,15:15:08,5814,Bread
2017-02-02,15:15:08,5814,Alfajores
2017-02-02,15:17:33,5815,Coffee
2017-02-02,15:17:33,5815,Coffee
2017-02-02,15:17:33,5815,Cookies
2017-02-02,15:35:46,5816,Bread
2017-02-02,15:44:42,5817,Coffee
2017-02-02,15:58:52,5818,Coffee
2017-02-02,15:58:52,5818,Coffee
2017-02-02,15:58:52,5818,Juice
2017-02-02,15:58:52,5818,Cake
2017-02-02,15:58:52,5818,Alfajores
2017-02-02,15:59:20,5819,Hot chocolate
2017-02-02,16:04:26,5820,Coke
2017-02-02,16:04:26,5820,Sandwich
2017-02-02,16:11:51,5821,Bread
2017-02-02,16:16:48,5822,Baguette
2017-02-02,16:37:15,5823,Coffee
2017-02-02,16:37:15,5823,Bread
2017-02-02,16:37:15,5823,Cookies
2017-02-02,16:37:15,5823,Juice
2017-02-02,17:34:16,5824,Coffee
2017-02-02,17:34:16,5824,Cake
2017-02-03,08:37:31,5826,Bread
2017-02-03,08:54:47,5827,Bread
2017-02-03,09:02:10,5828,Bread
2017-02-03,09:02:10,5828,Toast
2017-02-03,09:05:25,5829,Bread
2017-02-03,09:05:25,5829,Tea
2017-02-03,09:05:25,5829,Toast
2017-02-03,09:05:25,5829,Cake
2017-02-03,09:08:45,5830,Toast
2017-02-03,09:08:45,5830,Bread
2017-02-03,09:09:56,5831,Cookies
2017-02-03,09:29:18,5832,Coffee
2017-02-03,09:29:18,5832,Coffee
2017-02-03,09:29:18,5832,Toast
2017-02-03,09:41:13,5833,Bread
2017-02-03,09:41:13,5833,Pastry
2017-02-03,09:55:37,5834,Bread
2017-02-03,09:55:37,5834,Hot chocolate
2017-02-03,09:55:37,5834,Medialuna
2017-02-03,10:27:06,5835,Farm House
2017-02-03,10:41:45,5836,Coffee
2017-02-03,10:41:45,5836,NONE
2017-02-03,10:44:28,5837,Farm House
2017-02-03,10:44:28,5837,Gingerbread syrup
2017-02-03,10:50:03,5838,Coffee
2017-02-03,10:50:03,5838,Coffee
2017-02-03,10:50:03,5838,Coffee
2017-02-03,10:50:03,5838,Bread
2017-02-03,10:50:03,5838,Pastry
2017-02-03,10:50:03,5838,Alfajores
2017-02-03,10:56:48,5839,Coffee
2017-02-03,10:56:48,5839,Sandwich
2017-02-03,10:56:48,5839,Baguette
2017-02-03,10:58:45,5840,Coffee
2017-02-03,10:58:45,5840,Medialuna
2017-02-03,10:59:28,5841,Bread
2017-02-03,11:08:32,5842,Scandinavian
2017-02-03,11:10:03,5843,Cookies
2017-02-03,11:10:03,5843,Bread
2017-02-03,11:10:03,5843,Bread
2017-02-03,11:14:50,5844,Coke
2017-02-03,11:22:03,5845,Medialuna
2017-02-03,11:22:03,5845,Pastry
2017-02-03,11:24:15,5846,Coffee
2017-02-03,11:24:15,5846,Tea
2017-02-03,11:24:15,5846,Toast
2017-02-03,11:24:44,5847,Alfajores
2017-02-03,11:25:13,5848,Bread
2017-02-03,11:35:15,5849,Coffee
2017-02-03,11:35:15,5849,Bread
2017-02-03,11:35:15,5849,Bread
2017-02-03,11:36:00,5850,Coffee
2017-02-03,11:36:00,5850,Bread
2017-02-03,11:36:00,5850,Sandwich
2017-02-03,11:41:14,5851,Coffee
2017-02-03,11:41:14,5851,Alfajores
2017-02-03,11:46:19,5852,Truffles
2017-02-03,11:46:19,5852,Juice
2017-02-03,11:46:19,5852,Coffee
2017-02-03,11:46:19,5852,Bread
2017-02-03,11:46:19,5852,Pastry
2017-02-03,11:46:19,5852,Scone
2017-02-03,11:48:12,5853,Scandinavian
2017-02-03,11:48:12,5853,Bread
2017-02-03,11:49:40,5854,Bread
2017-02-03,12:10:51,5855,Tea
2017-02-03,12:10:51,5855,Soup
2017-02-03,12:11:58,5856,Soup
2017-02-03,12:11:58,5856,Truffles
2017-02-03,12:13:27,5857,Soup
2017-02-03,12:13:27,5857,Scone
2017-02-03,12:13:27,5857,Tea
2017-02-03,12:14:53,5858,Truffles
2017-02-03,12:14:53,5858,Sandwich
2017-02-03,12:17:05,5859,Soup
2017-02-03,12:17:05,5859,Coffee
2017-02-03,12:18:22,5860,NONE
2017-02-03,12:18:22,5860,Cake
2017-02-03,12:26:43,5861,Soup
2017-02-03,12:36:28,5862,Coffee
2017-02-03,12:36:28,5862,Toast
2017-02-03,12:37:30,5863,Bread
2017-02-03,13:11:24,5864,Bread
2017-02-03,13:19:18,5865,Tea
2017-02-03,13:19:18,5865,Bread
2017-02-03,13:25:19,5866,Coffee
2017-02-03,13:25:19,5866,Chicken Stew
2017-02-03,13:25:19,5866,Toast
2017-02-03,13:49:10,5867,Bread
2017-02-03,13:49:10,5867,NONE
2017-02-03,13:54:28,5868,Sandwich
2017-02-03,13:54:28,5868,Coffee
2017-02-03,13:54:28,5868,Cake
2017-02-03,13:54:28,5868,Coffee
2017-02-03,13:54:28,5868,Sandwich
2017-02-03,13:58:51,5869,Cake
2017-02-03,14:00:52,5870,Cookies
2017-02-03,14:00:52,5870,Bread
2017-02-03,14:19:46,5871,Coffee
2017-02-03,14:19:46,5871,Hot chocolate
2017-02-03,14:19:46,5871,Juice
2017-02-03,14:19:46,5871,Truffles
2017-02-03,14:19:46,5871,Mineral water
2017-02-03,14:19:46,5871,Sandwich
2017-02-03,14:19:46,5871,Sandwich
2017-02-03,14:30:08,5872,Coffee
2017-02-03,14:30:08,5872,Sandwich
2017-02-03,14:31:08,5873,Coffee
2017-02-03,14:31:08,5873,Bread
2017-02-03,14:49:20,5874,Tea
2017-02-03,14:49:20,5874,Coffee
2017-02-03,14:49:20,5874,Bread
2017-02-03,14:55:02,5875,Afternoon with the baker
2017-02-03,15:11:25,5876,Tea
2017-02-03,15:11:25,5876,Cookies
2017-02-03,15:14:12,5877,Coffee
2017-02-03,15:14:12,5877,Soup
2017-02-03,15:14:59,5878,Soup
2017-02-03,15:14:59,5878,Coffee
2017-02-03,15:47:52,5879,Farm House
2017-02-03,15:57:43,5880,Coffee
2017-02-03,15:57:43,5880,Cake
2017-02-03,15:58:07,5881,Coffee
2017-02-03,15:58:49,5882,Coffee
2017-02-03,16:06:26,5883,Coffee
2017-02-03,16:06:26,5883,Tea
2017-02-03,16:27:43,5884,Bread
2017-02-03,16:27:43,5884,Bread
2017-02-03,16:27:43,5884,Eggs
2017-02-03,16:38:18,5885,Baguette
2017-02-03,16:38:18,5885,Scandinavian
2017-02-03,16:43:37,5886,Coffee
2017-02-03,16:43:37,5886,Bread
2017-02-03,16:44:34,5887,Coffee
2017-02-03,16:44:34,5887,Scone
2017-02-03,16:53:20,5888,Eggs
2017-02-03,16:53:20,5888,Hot chocolate
2017-02-03,16:53:20,5888,Coffee
2017-02-03,16:53:20,5888,Alfajores
2017-02-03,17:19:08,5889,Bread
2017-02-03,17:19:08,5889,Tea
2017-02-04,07:56:19,5890,Coffee
2017-02-04,08:30:07,5891,Coffee
2017-02-04,09:06:33,5892,Cake
2017-02-04,09:08:41,5893,Pastry
2017-02-04,09:08:41,5893,Baguette
2017-02-04,09:17:08,5894,Coffee
2017-02-04,09:17:08,5894,Coffee
2017-02-04,09:17:08,5894,Toast
2017-02-04,09:17:08,5894,NONE
2017-02-04,09:31:32,5895,NONE
2017-02-04,09:31:32,5895,Extra Salami or Feta
2017-02-04,09:31:32,5895,Coffee
2017-02-04,09:35:29,5896,Bread
2017-02-04,09:35:29,5896,Pastry
2017-02-04,09:45:28,5897,Scandinavian
2017-02-04,09:48:52,5898,Pastry
2017-02-04,09:48:52,5898,Coffee
2017-02-04,09:53:10,5899,NONE
2017-02-04,09:53:10,5899,Coffee
2017-02-04,09:53:10,5899,Coffee
2017-02-04,09:53:10,5899,Cookies
2017-02-04,09:55:03,5900,Coffee
2017-02-04,09:57:01,5901,Farm House
2017-02-04,10:00:04,5902,Farm House
2017-02-04,10:00:04,5902,Cake
2017-02-04,10:03:11,5903,Coffee
2017-02-04,10:03:11,5903,Coffee
2017-02-04,10:08:58,5904,Coffee
2017-02-04,10:21:23,5905,Coffee
2017-02-04,10:21:23,5905,Bread
2017-02-04,10:21:23,5905,Bread
2017-02-04,10:21:23,5905,Pastry
2017-02-04,10:22:25,5906,Bread
2017-02-04,10:23:04,5907,NONE
2017-02-04,10:23:04,5907,Toast
2017-02-04,10:23:04,5907,Truffles
2017-02-04,10:23:04,5907,Bread
2017-02-04,10:30:23,5908,NONE
2017-02-04,10:30:23,5908,Bread
2017-02-04,10:32:18,5909,Jam
2017-02-04,10:37:20,5910,Coffee
2017-02-04,10:37:20,5910,Coffee
2017-02-04,10:37:20,5910,NONE
2017-02-04,10:38:41,5911,Coffee
2017-02-04,10:39:03,5912,Bread
2017-02-04,10:48:59,5913,Coffee
2017-02-04,10:49:38,5914,Tea
2017-02-04,10:49:38,5914,Coffee
2017-02-04,10:49:38,5914,Cake
2017-02-04,10:58:00,5915,Coffee
2017-02-04,10:58:00,5915,Coffee
2017-02-04,10:58:00,5915,Brownie
2017-02-04,11:03:22,5916,Farm House
2017-02-04,11:05:02,5917,Coffee
2017-02-04,11:07:58,5918,Sandwich
2017-02-04,11:07:58,5918,Coffee
2017-02-04,11:09:58,5919,Farm House
2017-02-04,11:09:58,5919,Pastry
2017-02-04,11:21:36,5920,Tea
2017-02-04,11:21:36,5920,Truffles
2017-02-04,11:24:33,5921,Bread
2017-02-04,11:38:07,5922,Bread
2017-02-04,11:42:00,5923,Hot chocolate
2017-02-04,11:45:01,5924,Bread
2017-02-04,11:45:01,5924,Baguette
2017-02-04,11:45:37,5925,Bread
2017-02-04,11:48:15,5926,Bread
2017-02-04,11:49:21,5927,Scandinavian
2017-02-04,11:49:21,5927,Farm House
2017-02-04,11:51:05,5928,Pastry
2017-02-04,11:51:05,5928,Bread
2017-02-04,11:51:30,5929,Sandwich
2017-02-04,11:56:40,5930,Bread
2017-02-04,11:56:40,5930,Baguette
2017-02-04,11:57:39,5931,Coffee
2017-02-04,11:57:39,5931,Coffee
2017-02-04,11:57:39,5931,Hot chocolate
2017-02-04,11:57:39,5931,Cake
2017-02-04,11:58:58,5932,Coffee
2017-02-04,11:58:58,5932,Pastry
2017-02-04,12:00:50,5933,Coffee
2017-02-04,12:00:50,5933,Coffee
2017-02-04,12:05:08,5934,Coffee
2017-02-04,12:05:08,5934,Coffee
2017-02-04,12:05:08,5934,NONE
2017-02-04,12:05:08,5934,Cake
2017-02-04,12:05:08,5934,Brownie
2017-02-04,12:07:39,5935,The Nomad
2017-02-04,12:07:39,5935,Granola
2017-02-04,12:07:39,5935,Coffee
2017-02-04,12:07:39,5935,Coffee
2017-02-04,12:07:39,5935,Cookies
2017-02-04,12:07:39,5935,Pastry
2017-02-04,12:07:39,5935,Scone
2017-02-04,12:07:39,5935,Tea
2017-02-04,12:08:09,5936,Coffee
2017-02-04,12:10:08,5937,Bread
2017-02-04,12:10:08,5937,Fudge
2017-02-04,12:10:08,5937,Cookies
2017-02-04,12:11:28,5938,Scandinavian
2017-02-04,12:11:28,5938,Alfajores
2017-02-04,12:15:44,5939,Scone
2017-02-04,12:15:44,5939,Coffee
2017-02-04,12:19:44,5940,Bread
2017-02-04,12:19:44,5940,Pastry
2017-02-04,12:19:44,5940,Coffee
2017-02-04,12:24:46,5941,Tea
2017-02-04,12:24:46,5941,Alfajores
2017-02-04,12:24:46,5941,Pastry
2017-02-04,12:26:36,5942,Pastry
2017-02-04,12:26:36,5942,Coffee
2017-02-04,12:26:36,5942,Coffee
2017-02-04,12:33:29,5943,Sandwich
2017-02-04,12:33:29,5943,Sandwich
2017-02-04,12:38:34,5944,Cake
2017-02-04,12:42:33,5945,Medialuna
2017-02-04,12:42:33,5945,Bread
2017-02-04,12:44:36,5946,Coffee
2017-02-04,12:44:36,5946,Brownie
2017-02-04,12:44:36,5946,Cake
2017-02-04,12:49:53,5947,Cake
2017-02-04,12:49:53,5947,Cookies
2017-02-04,12:49:53,5947,Tea
2017-02-04,12:49:53,5947,Smoothies
2017-02-04,12:49:53,5947,Coffee
2017-02-04,12:49:53,5947,NONE
2017-02-04,12:51:42,5948,Tea
2017-02-04,12:51:42,5948,Coffee
2017-02-04,12:51:42,5948,Truffles
2017-02-04,12:52:39,5949,Bread
2017-02-04,12:52:39,5949,Brownie
2017-02-04,12:55:55,5950,Coffee
2017-02-04,12:55:55,5950,Spanish Brunch
2017-02-04,13:05:51,5951,Scandinavian
2017-02-04,13:08:48,5952,Cookies
2017-02-04,13:10:59,5953,Coffee
2017-02-04,13:10:59,5953,Mineral water
2017-02-04,13:10:59,5953,Bread
2017-02-04,13:20:16,5954,Spanish Brunch
2017-02-04,13:20:16,5954,Juice
2017-02-04,13:20:16,5954,Coffee
2017-02-04,13:20:16,5954,Coffee
2017-02-04,13:20:16,5954,Toast
2017-02-04,13:20:16,5954,NONE
2017-02-04,13:21:59,5955,Scone
2017-02-04,13:38:56,5956,Tea
2017-02-04,13:38:56,5956,Sandwich
2017-02-04,13:40:38,5957,Brownie
2017-02-04,13:40:38,5957,Coffee
2017-02-04,13:40:38,5957,Coffee
2017-02-04,13:40:38,5957,NONE
2017-02-04,13:42:36,5958,Sandwich
2017-02-04,13:42:36,5958,Sandwich
2017-02-04,13:42:36,5958,Bread
2017-02-04,13:42:36,5958,Coffee
2017-02-04,14:00:05,5959,Bread
2017-02-04,14:00:05,5959,Bread
2017-02-04,14:18:23,5960,Coffee
2017-02-04,14:18:23,5960,Coffee
2017-02-04,14:18:23,5960,Chicken Stew
2017-02-04,14:18:23,5960,Soup
2017-02-04,14:18:23,5960,Sandwich
2017-02-04,14:19:44,5961,Sandwich
2017-02-04,14:19:44,5961,Sandwich
2017-02-04,14:19:44,5961,Salad
2017-02-04,14:19:44,5961,Coffee
2017-02-04,14:19:44,5961,Coffee
2017-02-04,14:19:44,5961,Cake
2017-02-04,14:37:49,5962,Cake
2017-02-04,14:40:54,5963,Coffee
2017-02-04,14:46:29,5964,Cake
2017-02-04,14:46:29,5964,Scone
2017-02-04,14:50:06,5965,Scone
2017-02-04,14:50:06,5965,Coffee
2017-02-04,14:50:06,5965,Coffee
2017-02-04,14:50:06,5965,Coffee
2017-02-04,14:50:06,5965,Cake
2017-02-04,14:52:04,5966,Cake
2017-02-04,14:52:04,5966,Brownie
2017-02-04,14:54:37,5967,Salad
2017-02-04,14:54:37,5967,Sandwich
2017-02-04,14:54:37,5967,Tea
2017-02-04,14:54:37,5967,Tea
2017-02-04,14:54:37,5967,Scone
2017-02-04,14:54:37,5967,Cookies
2017-02-04,14:56:27,5968,Chicken Stew
2017-02-04,14:56:27,5968,Truffles
2017-02-04,14:56:27,5968,Juice
2017-02-04,14:58:07,5969,Coffee
2017-02-04,14:58:07,5969,Alfajores
2017-02-04,14:58:07,5969,Spanish Brunch
2017-02-04,15:15:03,5970,Coffee
2017-02-04,15:16:26,5971,Hot chocolate
2017-02-04,15:16:26,5971,Coffee
2017-02-04,15:16:26,5971,Cake
2017-02-04,15:22:18,5972,Coffee
2017-02-04,15:22:18,5972,Cake
2017-02-04,15:30:42,5973,Cake
2017-02-04,15:30:42,5973,Cake
2017-02-04,15:30:42,5973,Coffee
2017-02-04,15:30:42,5973,Hot chocolate
2017-02-04,15:31:18,5974,Sandwich
2017-02-04,15:32:20,5975,Cookies
2017-02-04,15:50:03,5976,Brownie
2017-02-04,15:50:03,5976,Coffee
2017-02-04,15:52:55,5977,Bread
2017-02-04,15:53:51,5978,Cake
2017-02-04,15:53:51,5978,Cake
2017-02-04,15:53:51,5978,Coffee
2017-02-04,15:59:23,5979,Coffee
2017-02-04,15:59:23,5979,Salad
2017-02-04,16:15:02,5980,Coffee
2017-02-04,16:15:02,5980,Cake
2017-02-04,16:15:02,5980,Cake
2017-02-04,16:16:30,5981,Cake
2017-02-04,16:16:30,5981,Salad
2017-02-04,16:16:30,5981,Valentine's card
2017-02-04,16:18:05,5982,Scandinavian
2017-02-04,16:19:52,5983,Bread
2017-02-04,16:19:52,5983,Coffee
2017-02-04,16:33:02,5984,Brownie
2017-02-04,16:39:21,5985,Tea
2017-02-04,16:39:21,5985,Tea
2017-02-04,16:39:21,5985,Soup
2017-02-04,16:39:21,5985,Juice
2017-02-04,16:39:21,5985,Cake
2017-02-04,16:39:21,5985,Bread
2017-02-04,16:40:34,5986,Bread
2017-02-04,16:40:34,5986,Bread
2017-02-04,16:40:34,5986,Cake
2017-02-04,16:40:34,5986,Bread
2017-02-04,16:40:34,5986,Soup
2017-02-04,16:40:34,5986,Soup
2017-02-04,16:54:02,5987,Bread
2017-02-04,17:03:43,5988,Coffee
2017-02-04,17:03:43,5988,Coffee
2017-02-04,17:03:43,5988,Coffee
2017-02-04,17:03:43,5988,Cake
2017-02-04,17:03:43,5988,Bread
2017-02-04,17:03:43,5988,Alfajores
2017-02-04,18:13:28,5989,Truffles
2017-02-04,18:13:28,5989,Coffee
2017-02-04,18:13:28,5989,Tshirt
2017-02-04,18:21:30,5990,Coffee
2017-02-04,18:22:52,5991,Hot chocolate
2017-02-04,18:28:38,5992,Coffee
2017-02-04,18:31:28,5993,Juice
2017-02-04,18:34:12,5994,Juice
2017-02-04,18:34:12,5994,Truffles
2017-02-04,18:34:12,5994,Mineral water
2017-02-04,18:38:30,5995,Tshirt
2017-02-04,18:39:21,5996,Tshirt
2017-02-04,18:44:56,5997,Tea
2017-02-04,18:44:56,5997,Tea
2017-02-04,18:44:56,5997,Hot chocolate
2017-02-04,18:45:30,5998,Tshirt
2017-02-04,18:53:20,5999,Bread
2017-02-04,18:53:20,5999,Hot chocolate
2017-02-04,18:53:20,5999,Tshirt
2017-02-04,18:58:34,6000,Vegan Feast
2017-02-04,18:58:34,6000,Tea
2017-02-04,19:01:06,6001,Postcard
2017-02-04,19:01:06,6001,Coffee
2017-02-04,19:04:07,6002,Tshirt
2017-02-04,19:04:07,6002,Coke
2017-02-04,19:05:46,6003,Coke
2017-02-04,19:09:13,6004,Tshirt
2017-02-04,19:11:18,6005,Coke
2017-02-04,19:12:59,6006,Truffles
2017-02-04,19:14:34,6007,Tshirt
2017-02-04,19:14:57,6008,Tshirt
2017-02-04,19:16:43,6009,Tea
2017-02-04,19:17:42,6010,Coke
2017-02-04,19:18:23,6011,Tshirt
2017-02-04,19:18:23,6011,Fudge
2017-02-04,19:25:45,6012,Hot chocolate
2017-02-04,19:25:45,6012,Coffee
2017-02-04,19:26:27,6013,Tshirt
2017-02-04,19:27:09,6014,Valentine's card
2017-02-04,19:27:09,6014,Tshirt
2017-02-04,19:41:38,6015,Tshirt
2017-02-04,19:42:59,6016,Tshirt
2017-02-04,19:42:59,6016,Postcard
2017-02-04,19:46:04,6017,Tshirt
2017-02-04,19:56:24,6018,Valentine's card
2017-02-04,19:56:24,6018,Tshirt
2017-02-04,19:56:24,6018,Postcard
2017-02-04,19:57:04,6019,Valentine's card
2017-02-04,19:59:23,6020,Valentine's card
2017-02-04,20:08:19,6021,Postcard
2017-02-04,20:12:57,6022,Nomad bag
2017-02-04,20:12:57,6022,Postcard
2017-02-04,20:12:57,6022,Tshirt
2017-02-04,20:13:27,6023,Tshirt
2017-02-04,20:13:27,6023,Postcard
2017-02-04,20:14:23,6024,Tshirt
2017-02-04,20:14:23,6024,Postcard
2017-02-04,20:15:44,6025,Postcard
2017-02-04,20:15:54,6026,Postcard
2017-02-04,20:39:29,6027,Tshirt
2017-02-04,20:46:29,6028,Tshirt
2017-02-04,20:46:29,6028,Postcard
2017-02-05,09:20:25,6029,Coffee
2017-02-05,09:20:25,6029,Coffee
2017-02-05,09:20:25,6029,Pastry
2017-02-05,09:20:25,6029,Pastry
2017-02-05,09:20:25,6029,Farm House
2017-02-05,09:31:47,6030,Tea
2017-02-05,09:31:47,6030,Coffee
2017-02-05,09:31:47,6030,Coffee
2017-02-05,09:31:47,6030,Pastry
2017-02-05,09:31:47,6030,Scone
2017-02-05,09:32:30,6031,Coffee
2017-02-05,09:32:30,6031,Medialuna
2017-02-05,09:33:57,6032,Coffee
2017-02-05,09:33:57,6032,Bread
